Date,Open,High,Low,Close,Volume,Adj Close
2005-07-14,2248.88,2253.63,2243.36,2250.16,183125800,2250.16
2005-07-13,2234.10,2244.23,2234.10,2239.01,312297800,2239.01
2005-07-12,2244.33,2246.83,2228.92,2235.59,156581600,2235.59
2005-07-11,2229.23,2241.19,2223.58,2241.19,167505200,2241.19
2005-07-08,2213.63,2224.19,2213.18,2215.99,157879200,2215.99
2005-07-07,2230.04,2233.74,2212.34,2212.34,196728600,2212.34
2005-07-06,2227.08,2235.19,2225.83,2234.13,197549600,2234.13
2005-07-05,2224.91,2230.40,2221.00,2222.61,136794200,2222.61
2005-07-04,2216.93,2225.80,2214.93,2221.16,92311200,2221.16
2005-07-01,2212.91,2216.07,2207.95,2209.95,81423400,2209.95
2005-06-30,2203.60,2212.66,2201.83,2212.66,161879200,2212.66
2005-06-29,2206.94,2210.96,2202.22,2202.27,134070400,2202.27
2005-06-28,2203.40,2207.77,2197.41,2197.61,142599000,2197.61
2005-06-27,2213.27,2217.82,2206.71,2206.71,126521800,2206.71
2005-06-24,2216.09,2225.39,2210.25,2223.72,163539200,2223.72
2005-06-23,2209.45,2227.07,2204.79,2223.45,207194800,2223.45
2005-06-22,2199.02,2206.99,2193.86,2206.34,178489000,2206.34
2005-06-21,2197.94,2206.48,2196.64,2196.64,125995000,2196.64
2005-06-20,2209.23,2209.98,2192.88,2197.38,122792800,2197.38
2005-06-17,2207.39,2215.18,2205.63,2209.15,135641200,2209.15
2005-06-16,2203.21,2206.04,2196.85,2202.74,137031800,2202.74
2005-06-15,2192.39,2206.51,2187.22,2201.91,163327200,2201.91
2005-06-14,2221.33,2222.38,2202.19,2202.19,145849400,2202.19
2005-06-13,2221.37,2230.56,2214.56,2218.86,172504000,2218.86
2005-06-10,2202.30,2223.67,2202.30,2220.43,178342400,2220.43
2005-06-09,2197.37,2208.18,2194.13,2198.56,133665200,2198.56
2005-06-08,2208.19,2210.12,2198.29,2198.29,169010000,2198.29
2005-06-07,2201.25,2210.68,2197.83,2206.84,176755200,2206.84
2005-06-06,2187.18,2201.38,2184.81,2201.38,209570400,2201.38
2005-06-03,2191.29,2197.40,2188.65,2192.67,180943400,2192.67
2005-06-02,2181.72,2192.67,2181.72,2191.55,186787400,2191.55
2005-06-01,2169.46,2180.74,2167.75,2176.93,141574000,2176.93
2005-05-31,2169.44,2182.12,2161.77,2161.77,243764000,2161.77
2005-05-30,2156.63,2174.61,2156.63,2171.92,125428400,2171.92
2005-05-27,2155.80,2166.37,2152.94,2154.70,114194000,2154.70
2005-05-26,2155.85,2158.78,2137.58,2152.56,142216600,2152.56
2005-05-25,2177.35,2178.20,2156.65,2160.47,154375200,2160.47
2005-05-24,2178.87,2187.78,2173.32,2175.20,219705600,2175.20
2005-05-20,2173.25,2179.01,2170.59,2173.77,141780000,2173.77
2005-05-19,2161.30,2175.66,2161.30,2167.27,206495200,2167.27
2005-05-18,2155.19,2161.92,2150.52,2153.65,140453200,2153.65
2005-05-17,2165.95,2169.90,2148.21,2154.37,142088400,2154.37
2005-05-16,2171.80,2173.38,2161.04,2165.48,86999200,2165.48
2005-05-13,2175.59,2175.66,2165.14,2171.67,179386400,2171.67
2005-05-12,2177.48,2186.13,2176.27,2181.19,148166200,2181.19
2005-05-11,2160.06,2173.14,2155.59,2173.14,121517200,2173.14
2005-05-10,2171.79,2173.57,2164.81,2165.85,160106000,2165.85
2005-05-09,2164.58,2170.53,2161.70,2166.29,178155400,2166.29
2005-05-06,2150.73,2166.86,2146.83,2161.22,200171000,2161.22
2005-05-05,2151.61,2154.57,2147.30,2148.10,195394000,2148.10
2005-05-04,2141.86,2156.69,2141.86,2149.38,136594000,2149.38
2005-05-03,2146.04,2148.25,2137.17,2137.17,92943600,2137.17
2005-04-29,2129.94,2139.67,2125.25,2125.25,133754400,2125.25
2005-04-28,2140.88,2149.12,2134.08,2140.24,98989200,2140.24
2005-04-27,2147.25,2154.43,2140.79,2145.34,104514400,2145.34
2005-04-26,2144.79,2155.84,2140.42,2149.64,140780200,2149.64
2005-04-25,2135.44,2143.84,2134.49,2137.39,115371800,2137.39
2005-04-22,2147.60,2150.49,2136.91,2136.91,132319600,2136.91
2005-04-21,2124.53,2140.28,2119.03,2137.73,132002400,2137.73
2005-04-20,2144.38,2144.38,2129.25,2129.25,126403200,2129.25
2005-04-19,2120.51,2130.92,2119.39,2128.71,131688200,2128.71
2005-04-18,2128.87,2135.08,2107.67,2107.67,214870200,2107.67
2005-04-15,2156.33,2159.90,2140.77,2150.23,167757200,2150.23
2005-04-14,2162.86,2172.01,2160.34,2168.59,153112600,2168.59
2005-04-13,2174.55,2178.97,2168.99,2174.09,120687400,2174.09
2005-04-12,2179.53,2179.63,2165.03,2173.56,121540400,2173.56
2005-04-11,2180.05,2183.96,2172.26,2181.58,96031200,2181.58
2005-04-08,2178.96,2186.26,2176.98,2181.94,149286000,2181.94
2005-04-07,2166.66,2176.39,2164.32,2176.39,145517200,2176.39
2005-04-06,2156.44,2165.78,2152.18,2165.78,127510600,2165.78
2005-04-05,2154.98,2163.11,2151.92,2157.81,112223600,2157.81
2005-04-04,2139.49,2157.80,2139.49,2157.80,112479600,2157.80
2005-04-01,2141.38,2152.01,2140.12,2143.75,114016600,2143.75
2005-03-31,2139.18,2148.76,2137.01,2141.43,171623600,2141.43
2005-03-30,2120.69,2134.04,2114.96,2123.16,158320200,2123.16
2005-03-29,2151.26,2155.66,2124.53,2127.71,136927000,2127.71
2005-03-28,2152.34,2155.52,2144.12,2144.36,54400000,2144.36
2005-03-24,2142.23,2155.12,2142.23,2151.45,136223200,2151.45
2005-03-23,2162.03,2164.41,2129.56,2145.10,332877000,2145.10
2005-03-22,2182.19,2182.19,2170.07,2176.41,138823000,2176.41
2005-03-21,2178.94,2185.66,2170.69,2177.52,114315000,2177.52
2005-03-18,2166.53,2191.29,2166.53,2174.49,168608000,2174.49
2005-03-17,2159.36,2172.73,2158.09,2159.89,154106400,2159.89
2005-03-16,2161.54,2170.25,2159.25,2169.64,101724800,2169.64
2005-03-15,2171.44,2175.95,2161.79,2163.93,110534600,2163.93
2005-03-14,2164.62,2174.77,2159.22,2168.97,136022800,2168.97
2005-03-11,2169.65,2179.09,2168.28,2169.41,132517800,2169.41
2005-03-10,2177.41,2179.13,2162.91,2170.20,125667000,2170.20
2005-03-09,2163.59,2184.29,2162.53,2184.29,158374800,2184.29
2005-03-08,2173.58,2174.90,2156.54,2160.63,144766800,2160.63
2005-03-07,2172.61,2178.43,2166.12,2166.12,153922400,2166.12
2005-03-04,2146.23,2167.89,2144.94,2154.55,186728000,2154.55
2005-03-03,2143.66,2149.94,2137.17,2147.53,161792800,2147.53
2005-03-02,2131.91,2146.43,2129.44,2144.36,123432200,2144.36
2005-03-01,2120.94,2136.44,2119.59,2125.11,146126200,2125.11
2005-02-28,2144.29,2144.29,2119.40,2119.40,130361600,2119.40
2005-02-25,2149.84,2152.43,2133.05,2135.08,192082000,2135.08
2005-02-24,2134.89,2157.61,2134.62,2152.59,144954400,2152.59
2005-02-23,2138.13,2142.04,2130.90,2136.42,110810800,2136.42
2005-02-22,2167.19,2167.19,2140.42,2146.73,150148400,2146.73
2005-02-21,2166.93,2171.31,2156.61,2166.38,159641400,2166.38
2005-02-18,2156.81,2172.93,2156.81,2168.86,179134800,2168.86
2005-02-17,2161.55,2167.70,2158.00,2164.20,142744800,2164.20
2005-02-16,2160.74,2165.18,2147.96,2155.10,229169800,2155.10
2005-02-15,2171.79,2172.23,2157.31,2163.39,157092200,2163.39
2005-02-14,2156.95,2171.33,2156.43,2164.93,137683600,2164.93
2005-02-11,2142.90,2154.75,2142.66,2149.60,107287400,2149.60
2005-02-08,2124.41,2140.16,2124.41,2140.16,51662300,2140.16
2005-02-07,2121.83,2131.14,2118.10,2118.10,91277800,2118.10
2005-02-04,2105.60,2117.36,2102.14,2113.58,84929200,2113.58
2005-02-03,2112.41,2112.76,2103.84,2108.16,113729400,2108.16
2005-02-02,2102.00,2112.25,2100.26,2108.69,198568800,2108.69
2005-02-01,2097.66,2104.22,2089.55,2094.65,180321600,2094.65
2005-01-31,2089.39,2101.65,2086.46,2096.32,183798400,2096.32
2005-01-28,2079.35,2092.26,2077.96,2089.51,117209200,2089.51
2005-01-27,2091.53,2092.51,2073.12,2073.12,141042200,2073.12
2005-01-26,2073.44,2089.93,2071.45,2086.93,120101400,2086.93
2005-01-25,2068.94,2078.25,2064.70,2065.71,156807600,2065.71
2005-01-24,2082.41,2084.58,2068.50,2074.24,132637200,2074.24
2005-01-21,2089.55,2089.55,2085.39,2085.39,131068600,2085.39
2005-01-20,2089.55,2095.78,2085.39,2085.39,131068600,2085.39
2005-01-19,2092.94,2099.33,2086.59,2097.39,151203200,2097.39
2005-01-18,2088.71,2091.42,2079.59,2084.19,139892800,2084.19
2005-01-17,2078.01,2089.39,2078.01,2087.12,140143400,2087.12
2005-01-14,2079.94,2082.00,2071.90,2076.13,158939400,2076.13
2005-01-13,2082.99,2090.23,2078.80,2082.34,175170400,2082.34
2005-01-12,2086.44,2091.38,2076.82,2079.80,114909400,2079.80
2005-01-11,2097.37,2099.92,2088.18,2092.21,133128400,2092.21
2005-01-10,2091.37,2094.70,2085.11,2089.68,77998000,2089.68
2005-01-07,2087.40,2095.68,2081.63,2085.58,124936800,2085.58
2005-01-06,2070.78,2089.82,2067.10,2089.82,126395000,2089.82
2005-01-05,2063.08,2076.07,2063.08,2071.04,149316600,2071.04
2005-01-04,2069.12,2072.58,2061.99,2068.49,100371600,2068.49
2005-01-03,2065.15,2074.68,2062.97,2070.15,64922200,2070.15
2004-12-31,2061.54,2066.14,2056.27,2066.14,39401400,2066.14
2004-12-30,2057.35,2065.77,2057.35,2061.56,53629200,2061.56
2004-12-29,2064.97,2067.44,2053.60,2057.82,72485200,2057.82
2004-12-28,2049.01,2062.26,2047.55,2058.12,68967200,2058.12
2004-12-27,2047.64,2052.74,2042.96,2050.99,58169800,2050.99
2004-12-24,2054.66,2057.40,2049.02,2055.56,40703600,2055.56
2004-12-23,2061.28,2062.36,2051.06,2055.48,71382000,2055.48
2004-12-22,2068.83,2069.99,2055.77,2055.77,95255200,2055.77
2004-12-21,2057.22,2063.59,2051.25,2063.59,90934000,2063.59
2004-12-20,2051.53,2057.56,2040.79,2056.24,87109200,2056.24
2004-12-17,2037.53,2057.98,2034.85,2057.98,145843600,2057.98
2004-12-16,2049.39,2049.39,2032.44,2034.30,159474400,2034.30
2004-12-15,2035.94,2048.79,2031.82,2048.79,147635200,2048.79
2004-12-14,2018.52,2037.22,2017.03,2031.29,115585400,2031.29
2004-12-13,2022.18,2024.18,2010.10,2017.29,108299000,2017.29
2004-12-10,2006.12,2017.27,2006.12,2016.33,119726400,2016.33
2004-12-09,2021.46,2023.59,1999.14,1999.14,135598000,1999.14
2004-12-08,2023.16,2034.70,2013.79,2020.66,161767000,2020.66
2004-12-07,2041.01,2043.68,2016.26,2016.26,128058400,2016.26
2004-12-06,2063.41,2065.84,2032.38,2032.38,156428200,2032.38
2004-12-03,2074.22,2076.59,2059.78,2061.58,114867600,2061.58
2004-12-02,2052.74,2071.93,2052.74,2062.76,144011600,2062.76
2004-12-01,2029.28,2038.84,2022.76,2038.84,140644600,2038.84
2004-11-30,2035.00,2043.09,2027.11,2027.66,152014400,2027.66
2004-11-29,2030.78,2044.38,2030.00,2038.72,114244400,2038.72
2004-11-26,2037.18,2042.41,2021.48,2028.43,98881600,2028.43
2004-11-25,2037.50,2045.11,2031.65,2034.88,150630000,2034.88
2004-11-24,2034.09,2043.97,2032.54,2040.19,164522600,2040.19
2004-11-23,2027.72,2036.46,2026.21,2029.86,180230600,2029.86
2004-11-22,2027.09,2027.43,2015.52,2020.14,140191000,2020.14
2004-11-19,2036.40,2039.23,2031.30,2038.21,127734800,2038.21
2004-11-18,2048.25,2050.78,2030.71,2032.62,128259200,2032.62
2004-11-17,2038.31,2047.12,2033.65,2046.40,135072600,2046.40
2004-11-16,2044.63,2045.74,2031.11,2036.42,119940400,2036.42
2004-11-12,2032.03,2039.49,2030.13,2038.46,128394000,2038.46
2004-11-10,2015.07,2027.62,2015.07,2022.99,130902400,2022.99
2004-11-09,2015.84,2020.43,2008.84,2011.51,122085200,2011.51
2004-11-08,2017.39,2020.95,2008.57,2009.96,103361600,2009.96
2004-11-05,2020.23,2022.71,2009.03,2015.77,481549400,2015.77
2004-11-04,2023.69,2026.91,2008.51,2010.65,127339400,2010.65
2004-11-03,1998.04,2024.23,1996.74,2017.43,156673200,2017.43
2004-11-02,1988.14,1996.21,1987.31,1995.38,102676800,1995.38
2004-11-01,1988.80,1989.69,1974.79,1978.79,84177000,1978.79
2004-10-29,1983.58,1987.86,1978.35,1980.69,97992200,1980.69
2004-10-28,1978.73,1995.47,1975.18,1988.05,126285400,1988.05
2004-10-27,1965.88,1968.01,1959.05,1959.05,84914400,1959.05
2004-10-26,1949.07,1962.95,1949.07,1957.41,153693200,1957.41
2004-10-25,1950.08,1956.95,1947.42,1953.44,82750000,1953.44
2004-10-22,1932.18,1975.63,1932.18,1967.07,147545800,1967.07
2004-10-21,1958.07,1969.18,1958.07,1969.18,159069000,1969.18
2004-10-20,1964.40,1972.78,1953.00,1953.00,115805000,1953.00
2004-10-19,1962.22,1970.23,1958.24,1970.23,128168400,1970.23
2004-10-18,1962.45,1964.91,1950.55,1950.55,109329200,1950.55
2004-10-15,1945.21,1970.59,1944.06,1962.54,94224600,1962.54
2004-10-14,1958.37,1960.80,1948.57,1951.47,123728400,1951.47
2004-10-13,1974.94,1976.72,1962.43,1971.15,181362800,1971.15
2004-10-12,1993.48,1993.89,1965.51,1971.04,218358000,1971.04
2004-10-11,2000.58,2001.96,1989.18,1991.99,87880400,1991.99
2004-10-08,2000.83,2010.78,1999.65,2004.30,129224400,2004.30
2004-10-07,2020.67,2021.91,2003.76,2006.19,152165600,2006.19
2004-10-06,2014.00,2019.47,2006.24,2016.04,154996800,2016.04
2004-10-05,2014.78,2018.54,2004.07,2011.74,149731800,2011.74
2004-10-04,2001.18,2014.03,1998.31,2013.89,209912000,2013.89
2004-10-01,1986.96,1998.49,1981.14,1981.14,131212800,1981.14
2004-09-30,1980.83,1993.04,1980.83,1984.74,141052800,1984.74
2004-09-29,1984.45,1984.45,1972.15,1974.35,85996400,1974.35
2004-09-28,1980.74,1981.39,1970.95,1979.10,152939200,1979.10
2004-09-27,1970.38,1983.39,1970.25,1983.39,114911400,1983.39
2004-09-24,1983.26,1989.53,1971.32,1973.46,183864800,1973.46
2004-09-23,1982.38,1988.64,1977.60,1988.64,151145400,1988.64
2004-09-22,2003.72,2004.88,1990.10,1993.55,113244200,1993.55
2004-09-21,1988.55,2002.57,1982.05,2001.87,120151800,2001.87
2004-09-20,2005.46,2007.15,1987.84,1988.11,133396800,1988.11
2004-09-17,1998.63,2003.56,1990.03,2003.56,162656400,2003.56
2004-09-16,1999.88,2003.96,1986.38,1997.12,126559600,1997.12
2004-09-15,1999.45,2007.98,1995.13,2003.99,236969400,2003.99
2004-09-14,1987.58,1994.13,1979.73,1994.13,152273400,1994.13
2004-09-13,1974.90,1986.72,1972.42,1985.79,201940000,1985.79
2004-09-10,1965.51,1967.70,1953.51,1967.70,153674600,1967.70
2004-09-09,1960.57,1966.28,1955.04,1965.28,112410800,1965.28
2004-09-08,1959.81,1973.17,1954.07,1959.13,153644200,1959.13
2004-09-07,1941.48,1961.47,1937.46,1961.47,133910000,1961.47
2004-09-06,1934.08,1944.97,1930.33,1937.43,100497000,1937.43
2004-09-03,1938.29,1942.18,1933.59,1936.55,135789600,1936.55
2004-09-02,1934.51,1945.71,1934.35,1940.86,167468000,1940.86
2004-09-01,1921.48,1933.28,1920.57,1929.48,196905400,1929.48
2004-08-31,1903.89,1919.28,1902.80,1918.34,124505800,1918.34
2004-08-30,1917.54,1923.84,1895.82,1905.45,104348400,1905.45
2004-08-27,1915.96,1922.86,1910.19,1915.90,108812600,1915.90
2004-08-26,1919.15,1933.78,1915.97,1919.10,175404200,1919.10
2004-08-25,1902.75,1919.02,1899.78,1917.09,202842400,1917.09
2004-08-24,1898.79,1905.40,1891.36,1905.40,111355200,1905.40
2004-08-23,1903.73,1906.54,1898.39,1901.23,102126000,1901.23
2004-08-20,1900.34,1902.78,1891.31,1894.93,127894600,1894.93
2004-08-19,1899.32,1909.83,1897.84,1907.05,190600400,1907.05
2004-08-18,1885.62,1894.72,1883.91,1890.68,148518000,1890.68
2004-08-17,1885.75,1893.85,1880.52,1880.52,88796000,1880.52
2004-08-16,1871.54,1879.89,1870.30,1877.60,150568800,1877.60
2004-08-13,1876.19,1881.28,1861.57,1872.88,178402200,1872.88
2004-08-12,1888.10,1892.62,1881.90,1888.18,175758800,1888.18
2004-08-11,1909.40,1911.95,1889.34,1896.19,206663600,1896.19
2004-08-10,1913.41,1915.13,1895.79,1901.41,167988600,1901.41
2004-08-09,1922.75,1922.75,1922.75,1922.75,39093200,1922.75
2004-08-06,1931.04,1935.27,1920.23,1922.75,237854800,1922.75
2004-08-05,1909.89,1942.80,1909.62,1935.70,323382400,1935.70
2004-08-04,1909.10,1914.23,1902.83,1903.85,287803600,1903.85
2004-08-03,1890.02,1915.20,1889.90,1911.80,221604600,1911.80
2004-08-02,1886.98,1892.55,1881.52,1887.41,87678800,1887.41
2004-07-30,1892.65,1895.98,1884.70,1891.71,122584400,1891.71
2004-07-29,1871.42,1892.11,1865.45,1892.11,139430200,1892.11
2004-07-28,1876.45,1881.24,1872.67,1875.25,155016000,1875.25
2004-07-27,1857.29,1875.64,1856.12,1869.08,129465200,1869.08
2004-07-26,1844.33,1857.54,1842.37,1855.98,125875200,1855.98
2004-07-23,1856.27,1860.06,1850.24,1850.26,125218200,1850.26
2004-07-22,1865.12,1867.86,1856.49,1862.97,92204200,1862.97
2004-07-21,1869.53,1879.48,1869.11,1873.17,131750200,1873.17
2004-07-20,1873.71,1874.16,1853.96,1865.26,136827400,1865.26
2004-07-19,1867.26,1881.77,1866.85,1881.77,119813400,1881.77
2004-07-16,1859.21,1876.03,1856.01,1871.47,123237600,1871.47
2004-07-15,1870.78,1875.27,1856.37,1867.56,162261200,1867.56
2004-07-14,1875.12,1882.29,1867.89,1870.90,102574200,1870.90
2004-07-13,1875.92,1880.29,1864.43,1878.15,131308600,1878.15
2004-07-12,1868.31,1876.17,1859.67,1870.89,129694800,1870.89
2004-07-09,1860.42,1864.80,1853.28,1862.03,91198000,1862.03
2004-07-08,1869.88,1870.05,1853.38,1860.50,111036800,1860.50
2004-07-07,1870.27,1877.05,1864.75,1873.75,121365000,1873.75
2004-07-06,1868.70,1891.91,1867.45,1874.57,185350200,1874.57
2004-07-05,1836.39,1865.86,1836.39,1862.75,86343600,1862.75
2004-07-02,1837.09,1851.78,1830.28,1839.33,115126000,1839.33
2004-07-01,1840.31,1851.74,1838.17,1844.18,101903800,1844.18
2004-06-30,1830.98,1844.89,1828.90,1838.00,172448200,1838.00
2004-06-29,1817.92,1836.01,1810.76,1830.24,173141600,1830.24
2004-06-28,1807.15,1819.67,1803.45,1816.42,138746000,1816.42
2004-06-25,1799.04,1806.85,1797.89,1805.54,86203200,1805.54
2004-06-24,1805.53,1808.03,1796.57,1799.48,128234800,1799.48
2004-06-23,1792.28,1803.58,1789.59,1794.65,107594400,1794.65
2004-06-22,1785.83,1793.08,1779.39,1785.93,61554200,1785.93
2004-06-21,1808.51,1808.51,1782.29,1787.15,99039600,1787.15
2004-06-18,1809.73,1810.17,1786.54,1791.62,118606600,1791.62
2004-06-17,1827.60,1828.07,1809.98,1814.15,120479000,1814.15
2004-06-16,1827.51,1833.48,1819.72,1831.31,121127600,1831.31
2004-06-15,1808.30,1820.50,1800.39,1820.50,120170600,1820.50
2004-06-14,1824.00,1830.21,1809.69,1814.06,83387400,1814.06
2004-06-11,1829.28,1829.43,1817.15,1823.14,81963800,1823.14
2004-06-10,1814.08,1828.79,1810.85,1828.79,105108800,1828.79
2004-06-09,1823.09,1828.53,1816.47,1820.12,92991800,1820.12
2004-06-08,1831.09,1834.85,1819.20,1820.14,97091400,1820.14
2004-06-07,1800.27,1823.54,1795.96,1818.00,124227600,1818.00
2004-06-04,1783.46,1791.70,1771.17,1791.70,89782200,1791.70
2004-06-03,1787.55,1797.76,1767.26,1780.88,140298400,1780.88
2004-06-01,1787.38,1793.90,1783.17,1791.97,42033400,1791.97
2004-05-31,1791.89,1793.46,1773.12,1788.66,63620200,1788.66
2004-05-28,1792.30,1805.48,1787.18,1787.18,136776800,1787.18
2004-05-27,1781.70,1783.50,1773.71,1778.55,109727200,1778.55
2004-05-26,1787.73,1791.96,1772.76,1776.70,92723000,1776.70
2004-05-25,1771.06,1775.98,1761.44,1766.42,83068000,1766.42
2004-05-24,1774.92,1780.79,1762.75,1779.79,95490800,1779.79
2004-05-21,1747.17,1768.17,1745.82,1767.23,117341400,1767.23
2004-05-20,1759.80,1759.99,1738.70,1741.57,125545400,1741.57
2004-05-19,1741.09,1766.91,1740.09,1765.26,194865600,1765.26
2004-05-18,1717.55,1730.80,1702.71,1722.80,160538000,1722.80
2004-05-17,1745.89,1745.89,1690.35,1700.33,195412400,1700.33
2004-05-14,1778.54,1785.08,1753.62,1754.96,200218000,1754.96
2004-05-13,1802.00,1802.00,1771.25,1778.59,151229200,1778.59
2004-05-12,1807.89,1811.40,1799.50,1802.17,153445400,1802.17
2004-05-11,1797.25,1806.11,1782.32,1803.39,204110000,1803.39
2004-05-10,1826.69,1827.05,1788.42,1791.78,204501200,1791.78
2004-05-07,1861.25,1863.74,1839.83,1843.72,142805800,1843.72
2004-05-06,1880.11,1882.38,1862.67,1866.61,163586200,1866.61
2004-05-05,1876.11,1879.44,1860.17,1879.44,194156400,1879.44
2004-05-04,1838.53,1874.07,1838.53,1865.35,136954400,1865.35
2004-05-03,1841.39,1844.86,1828.64,1839.23,82816200,1839.23
2004-04-30,1810.19,1842.40,1794.05,1842.03,227040200,1842.03
2004-04-29,1838.07,1838.07,1812.13,1812.13,212971400,1812.13
2004-04-28,1853.06,1856.63,1844.97,1847.76,107642400,1847.76
2004-04-27,1850.82,1863.21,1850.52,1853.58,99839200,1853.58
2004-04-26,1868.37,1870.95,1847.14,1849.38,102051800,1849.38
2004-04-23,1879.16,1881.28,1865.50,1867.64,125450600,1867.64
2004-04-22,1856.25,1866.33,1855.36,1863.71,184273800,1863.71
2004-04-21,1847.87,1853.51,1845.56,1848.41,104573000,1848.41
2004-04-20,1851.72,1857.43,1847.21,1850.42,110053000,1850.42
2004-04-19,1857.76,1860.58,1844.71,1844.71,125990000,1844.71
2004-04-16,1846.73,1859.48,1846.73,1853.99,105624400,1853.99
2004-04-15,1874.69,1876.24,1844.38,1844.38,146276400,1844.38
2004-04-14,1888.28,1888.28,1866.78,1869.67,119107800,1869.67
2004-04-13,1904.33,1906.27,1894.51,1895.51,101047000,1895.51
2004-04-12,1902.82,1902.82,1892.03,1898.27,65638400,1898.27
2004-04-08,1887.54,1901.92,1883.91,1901.92,107469800,1901.92
2004-04-07,1887.92,1893.83,1882.54,1884.43,134871800,1884.43
2004-04-06,1895.78,1898.34,1880.40,1881.67,124039000,1881.67
2004-04-05,1891.73,1894.51,1878.83,1890.20,146192600,1890.20
2004-04-02,1875.88,1882.03,1873.76,1880.45,164080800,1880.45
2004-04-01,1856.80,1870.70,1851.79,1870.70,142090600,1870.70
2004-03-31,1850.46,1863.29,1850.18,1858.92,125542400,1858.92
2004-03-30,1847.21,1861.64,1840.59,1844.54,136446000,1844.54
2004-03-29,1829.29,1835.78,1820.87,1835.54,69638000,1835.54
2004-03-26,1839.04,1844.37,1824.82,1827.11,127623600,1827.11
2004-03-25,1840.38,1844.87,1820.48,1830.40,126614000,1830.40
2004-03-24,1818.07,1840.31,1815.69,1835.29,179395200,1835.29
2004-03-23,1801.20,1822.91,1793.76,1818.41,152626400,1818.41
2004-03-22,1835.53,1837.66,1812.16,1812.16,148692600,1812.16
2004-03-19,1838.30,1843.99,1833.56,1839.12,155183000,1839.12
2004-03-18,1849.51,1856.32,1835.18,1835.18,175837000,1835.18
2004-03-17,1838.15,1843.60,1833.57,1833.57,189835800,1833.57
2004-03-16,1829.02,1831.07,1822.29,1826.32,134085400,1826.32
2004-03-15,1846.97,1851.17,1835.78,1838.23,115265000,1838.23
2004-03-12,1821.54,1841.35,1813.49,1835.08,166185400,1835.08
2004-03-11,1857.98,1858.75,1842.54,1847.78,150708400,1847.78
2004-03-10,1880.41,1880.88,1859.97,1875.02,149287200,1875.02
2004-03-09,1881.60,1893.38,1872.97,1885.20,178664800,1885.20
2004-03-08,1902.19,1902.33,1883.64,1888.35,96967400,1888.35
2004-03-05,1896.91,1897.26,1885.11,1891.54,150940800,1891.54
2004-03-04,1884.36,1893.96,1883.68,1893.01,183129200,1893.01
2004-03-03,1891.19,1896.27,1871.24,1880.58,176080800,1880.58
2004-03-02,1904.47,1904.94,1876.90,1892.93,190222200,1892.93
2004-03-01,1898.09,1904.91,1887.27,1891.73,167542800,1891.73
2004-02-27,1893.00,1895.43,1881.29,1888.63,169944800,1888.63
2004-02-26,1875.66,1888.70,1873.55,1888.70,101741200,1888.70
2004-02-25,1878.54,1880.08,1864.04,1868.28,105539800,1868.28
2004-02-24,1883.17,1886.14,1874.43,1878.41,120938000,1878.41
2004-02-23,1890.86,1892.70,1879.71,1884.53,94078400,1884.53
2004-02-20,1889.61,1894.25,1885.86,1891.78,88624000,1891.78
2004-02-19,1888.21,1894.78,1884.98,1889.96,145499000,1889.96
2004-02-18,1900.56,1902.87,1888.33,1888.51,181064600,1888.51
2004-02-17,1868.98,1893.47,1868.79,1893.47,125237400,1893.47
2004-02-16,1864.19,1867.30,1857.26,1861.39,144753200,1861.39
2004-02-13,1862.69,1871.12,1859.56,1864.07,150988800,1864.07
2004-02-12,1883.94,1883.94,1858.21,1862.94,175088800,1862.94
2004-02-11,1874.59,1880.23,1863.24,1868.51,159259400,1868.51
2004-02-10,1888.86,1888.94,1868.71,1872.68,249948400,1872.68
2004-02-09,1869.22,1888.20,1865.16,1888.20,159597400,1888.20
2004-02-06,1844.34,1864.23,1842.48,1854.41,194285200,1854.41
2004-02-05,1832.20,1838.44,1824.93,1828.66,147266000,1828.66
2004-02-04,1844.83,1853.54,1830.05,1834.64,134531600,1834.64
2004-02-03,1835.12,1847.04,1817.46,1845.13,184695200,1845.13
2004-01-30,1853.38,1859.58,1841.14,1848.36,120572700,1848.36
2004-01-29,1849.52,1849.52,1834.60,1842.32,161401200,1842.32
2004-01-28,1899.89,1899.89,1859.40,1862.84,137608200,1862.84
2004-01-27,1909.00,1912.93,1888.63,1904.55,155241600,1904.55
2004-01-26,1901.30,1905.16,1883.84,1899.98,206612400,1899.98
2004-01-21,1879.54,1893.99,1871.05,1889.56,142273100,1889.56
2004-01-20,1855.18,1868.23,1849.21,1865.44,129828800,1865.44
2004-01-19,1848.88,1852.15,1833.73,1849.21,109298400,1849.21
2004-01-16,1835.00,1845.90,1833.09,1836.87,168044600,1836.87
2004-01-15,1863.53,1867.29,1828.08,1829.98,297328600,1829.98
2004-01-14,1856.50,1872.27,1853.90,1860.53,318576000,1860.53
2004-01-13,1849.56,1861.56,1844.31,1861.56,258915200,1861.56
2004-01-12,1845.84,1852.07,1837.82,1842.49,176869200,1842.49
2004-01-09,1859.92,1867.63,1848.86,1852.53,290463000,1852.53
2004-01-08,1838.04,1853.80,1837.04,1841.68,287469400,1841.68
2004-01-07,1821.27,1839.94,1820.34,1835.96,667266000,1835.96
2004-01-06,1838.41,1856.91,1824.78,1828.72,199559800,1828.72
2004-01-05,1797.75,1831.63,1782.97,1828.66,207981200,1828.66
2004-01-02,1768.78,1795.63,1768.77,1791.35,148575200,1791.35
